initials,es_ID,study_ID,species_ID,population_ID,family_ID,shared_trt_ID,cohort_ID,note_ID,data_source,data_url,fig_file_name,data_type,data_file_name,peer.reviewed,ref,title,pub_year,journal,thesis_chapter,doi,citation,phylum,class,order,family,genus,species,genus_species,habitat,taxonomic_group,reproduction_mode,life_stage_manip,life_stage_tested,brought_common_temp,mobility_life_stage_manip,time_common_temp,common_temp,exp_design,origin_hatching,latitude,longitude,elevation,season,year,body_length,body_mass,age_tested,sex,housing_temp,incubation_independent,metric,endpoint,acc_temp_low,acc_temp_high,acc_temp_var,is_acc_temp_fluctuating,acc_duration,ramping,set_time,n_test_temp,n_replicates_per_temp,n_animals_per_replicate,humidity,oxygen,salinity,pH,photoperiod,gravidity,starved,minor_concerns,major_concerns,notes_moderators,mean_HT_low,sd_HT_low,n_HT_low,mean_HT_high,sd_HT_high,n_HT_high,error_type,notes_es,exclude,n_trt,n_cohort,within_study_mean_low,within_study_mean_high,within_study_sd_low,within_study_sd_high,between_study_mean_low,between_study_mean_high,between_study_sd_low,between_study_sd_high,imputed,imputed_sd_low,imputed_sd_high,dARR,Var_dARR,precision,is_concern
PP,144,32,11,28,30,72,96,"Same cohort ID because it seems like the survival of the same animals was measured at different time points. Two populations (""River Leven"" and ""River Lune"") were used in this study. Treatments were re-used in stepwise comparisons.",Fig1,NA,003_Elliott_1991_Fig1-1000min,published,NA,peer-reviewed,Elliott_1991,"Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar",1991,Freshwater Biology,NA,https://doi.org/10.1111/j.1365-2427.1991.tb00473.x,"Elliott, J. M. ""Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar."" Freshwater Biology 25, no. 1 (1991): 61-70.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,salar,Salmo salar,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,NA,NA,50,1.5,NA,unknown,NA,NA,LT50,death,10,15,0.15,constant,14,NA,16.66666667,8,5,1,NA,NA,NA,NA,NA,NA,fed,NA,Elliott's hybrid methodology,"Data for the 1000-min survival of 0+ parr from River Leven. The geographical coordinates were not taken because too approximate (""River Leven in South Cumbria""). No ramping rates were assigned because the temperature remained constant for 1000 min. This measure was considered analogous to LT50 estimations. n_replicates_per_temp and n_animals_per_replicates unclear, so it may affect the sample sizes.",27.2511848,1.35647726,5,28.7109005,1.22930751,5,sd,Data digitised from figure.,no,5,4,29.16351627625,29.758578135,1.32015873625,1.3627534779166666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.35647726,1.22930751,0.29194314000000005,0.006734799312709141,12.18534053332976,yes
PP,145,32,11,28,30,72,97,"Same cohort ID because it seems like the survival of the same animals was measured at different time points. Two populations (""River Leven"" and ""River Lune"") were used in this study. Treatments were re-used in stepwise comparisons.",Fig1,NA,003_Elliott_1991_Fig1-1000min,published,NA,peer-reviewed,Elliott_1991,"Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar",1991,Freshwater Biology,NA,https://doi.org/10.1111/j.1365-2427.1991.tb00473.x,"Elliott, J. M. ""Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar."" Freshwater Biology 25, no. 1 (1991): 61-70.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,salar,Salmo salar,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,NA,NA,50,1.5,NA,unknown,NA,NA,LT50,death,15,20,0.15,constant,14,NA,16.66666667,8,5,1,NA,NA,NA,NA,NA,NA,fed,NA,Elliott's hybrid methodology,"Data for the 1000-min survival of 0+ parr from River Leven. The geographical coordinates were not taken because too approximate (""River Leven in South Cumbria""). No ramping rates were assigned because the temperature remained constant for 1000 min. This measure was considered analogous to LT50 estimations. n_replicates_per_temp and n_animals_per_replicates unclear, so it may affect the sample sizes.",28.7109005,1.22930751,5,29.563981,1.31408734,5,sd,Data digitised from figure.,no,5,4,29.16351627625,29.758578135,1.32015873625,1.3627534779166666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.22930751,1.31408734,0.17061609999999944,0.006490420221731011,12.412623768811025,yes
PP,146,32,11,28,30,72,98,"Same cohort ID because it seems like the survival of the same animals was measured at different time points. Two populations (""River Leven"" and ""River Lune"") were used in this study. Treatments were re-used in stepwise comparisons.",Fig1,NA,003_Elliott_1991_Fig1-1000min,published,NA,peer-reviewed,Elliott_1991,"Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar",1991,Freshwater Biology,NA,https://doi.org/10.1111/j.1365-2427.1991.tb00473.x,"Elliott, J. M. ""Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar."" Freshwater Biology 25, no. 1 (1991): 61-70.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,salar,Salmo salar,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,NA,NA,50,1.5,NA,unknown,NA,NA,LT50,death,20,25,0.15,constant,14,NA,16.66666667,8,5,1,NA,NA,NA,NA,NA,NA,fed,NA,Elliott's hybrid methodology,"Data for the 1000-min survival of 0+ parr from River Leven. The geographical coordinates were not taken because too approximate (""River Leven in South Cumbria""). No ramping rates were assigned because the temperature remained constant for 1000 min. This measure was considered analogous to LT50 estimations. n_replicates_per_temp and n_animals_per_replicates unclear, so it may affect the sample sizes.",29.563981,1.31408734,5,29.2417062,2.03471588,5,sd,Data digitised from figure.,no,5,4,29.16351627625,29.758578135,1.32015873625,1.3627534779166666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.31408734,2.03471588,-0.06445495999999977,0.012772399484269961,8.848379750724302,yes
PP,147,32,11,28,30,72,99,"Same cohort ID because it seems like the survival of the same animals was measured at different time points. Two populations (""River Leven"" and ""River Lune"") were used in this study. Treatments were re-used in stepwise comparisons.",Fig1,NA,003_Elliott_1991_Fig1-1000min,published,NA,peer-reviewed,Elliott_1991,"Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar",1991,Freshwater Biology,NA,https://doi.org/10.1111/j.1365-2427.1991.tb00473.x,"Elliott, J. M. ""Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar."" Freshwater Biology 25, no. 1 (1991): 61-70.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,salar,Salmo salar,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,NA,NA,50,1.5,NA,unknown,NA,NA,LT50,death,25,27,0.15,constant,14,NA,16.66666667,8,5,1,NA,NA,NA,NA,NA,NA,fed,NA,Elliott's hybrid methodology,"Data for the 1000-min survival of 0+ parr from River Leven. The geographical coordinates were not taken because too approximate (""River Leven in South Cumbria""). No ramping rates were assigned because the temperature remained constant for 1000 min. This measure was considered analogous to LT50 estimations. n_replicates_per_temp and n_animals_per_replicates unclear, so it may affect the sample sizes.",29.2417062,2.03471588,5,29.5829384,2.16188563,5,sd,Data digitised from figure.,no,5,4,29.16351627625,29.758578135,1.32015873625,1.3627534779166666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,2.03471588,2.16188563,0.17061610000000016,0.11037487918549667,3.0099887984852085,yes
PP,148,32,11,28,30,73,100,"Same cohort ID because it seems like the survival of the same animals was measured at different time points. Two populations (""River Leven"" and ""River Lune"") were used in this study. Treatments were re-used in stepwise comparisons.",Fig1,NA,003_Elliott_1991_Fig1-1000min,published,NA,peer-reviewed,Elliott_1991,"Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar",1991,Freshwater Biology,NA,https://doi.org/10.1111/j.1365-2427.1991.tb00473.x,"Elliott, J. M. ""Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar."" Freshwater Biology 25, no. 1 (1991): 61-70.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,salar,Salmo salar,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,NA,NA,100,11,NA,unknown,NA,NA,LT50,death,5,10,0.15,constant,14,NA,16.66666667,8,5,1,NA,NA,NA,NA,NA,NA,fed,NA,Elliott's hybrid methodology,"Data for the 1000-min survival of 1+ parr from River Leven. The geographical coordinates were not taken because too approximate (""River Leven in South Cumbria""). No ramping rates were assigned because the temperature remained constant for 1000 min. This measure was considered analogous to LT50 estimations. n_replicates_per_temp and n_animals_per_replicates unclear, so it may affect the sample sizes.",26.436019,0.80540837,5,28.1421801,1.7803764,5,sd,Data digitised from figure.,no,5,4,29.16351627625,29.758578135,1.32015873625,1.3627534779166666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.80540837,1.7803764,0.34123221999999986,0.009537970855330195,10.239340951899587,yes
PP,149,32,11,28,30,73,101,"Same cohort ID because it seems like the survival of the same animals was measured at different time points. Two populations (""River Leven"" and ""River Lune"") were used in this study. Treatments were re-used in stepwise comparisons.",Fig1,NA,003_Elliott_1991_Fig1-1000min,published,NA,peer-reviewed,Elliott_1991,"Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar",1991,Freshwater Biology,NA,https://doi.org/10.1111/j.1365-2427.1991.tb00473.x,"Elliott, J. M. ""Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar."" Freshwater Biology 25, no. 1 (1991): 61-70.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,salar,Salmo salar,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,NA,NA,100,11,NA,unknown,NA,NA,LT50,death,10,15,0.15,constant,14,NA,16.66666667,8,5,1,NA,NA,NA,NA,NA,NA,fed,NA,Elliott's hybrid methodology,"Data for the 1000-min survival of 1+ parr from River Leven. The geographical coordinates were not taken because too approximate (""River Leven in South Cumbria""). No ramping rates were assigned because the temperature remained constant for 1000 min. This measure was considered analogous to LT50 estimations. n_replicates_per_temp and n_animals_per_replicates unclear, so it may affect the sample sizes.",28.1421801,1.7803764,5,28.4075829,1.69559657,5,sd,Data digitised from figure.,no,5,4,29.16351627625,29.758578135,1.32015873625,1.3627534779166666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.7803764,1.69559657,0.053080560000000075,0.01210395094689511,9.089425251841668,yes
PP,150,32,11,28,30,73,102,"Same cohort ID because it seems like the survival of the same animals was measured at different time points. Two populations (""River Leven"" and ""River Lune"") were used in this study. Treatments were re-used in stepwise comparisons.",Fig1,NA,003_Elliott_1991_Fig1-1000min,published,NA,peer-reviewed,Elliott_1991,"Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar",1991,Freshwater Biology,NA,https://doi.org/10.1111/j.1365-2427.1991.tb00473.x,"Elliott, J. M. ""Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar."" Freshwater Biology 25, no. 1 (1991): 61-70.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,salar,Salmo salar,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,NA,NA,100,11,NA,unknown,NA,NA,LT50,death,15,20,0.15,constant,14,NA,16.66666667,8,5,1,NA,NA,NA,NA,NA,NA,fed,NA,Elliott's hybrid methodology,"Data for the 1000-min survival of 1+ parr from River Leven. The geographical coordinates were not taken because too approximate (""River Leven in South Cumbria""). No ramping rates were assigned because the temperature remained constant for 1000 min. This measure was considered analogous to LT50 estimations. n_replicates_per_temp and n_animals_per_replicates unclear, so it may affect the sample sizes.",28.4075829,1.69559657,5,28.7488152,1.56842683,5,sd,Data digitised from figure.,no,5,4,29.16351627625,29.758578135,1.32015873625,1.3627534779166666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.69559657,1.56842683,0.06824645999999959,0.010702365184062564,9.666296605064192,yes
PP,151,32,11,28,30,73,103,"Same cohort ID because it seems like the survival of the same animals was measured at different time points. Two populations (""River Leven"" and ""River Lune"") were used in this study. Treatments were re-used in stepwise comparisons.",Fig1,NA,003_Elliott_1991_Fig1-1000min,published,NA,peer-reviewed,Elliott_1991,"Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar",1991,Freshwater Biology,NA,https://doi.org/10.1111/j.1365-2427.1991.tb00473.x,"Elliott, J. M. ""Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar."" Freshwater Biology 25, no. 1 (1991): 61-70.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,salar,Salmo salar,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,NA,NA,100,11,NA,unknown,NA,NA,LT50,death,20,25,0.15,constant,14,NA,16.66666667,8,5,1,NA,NA,NA,NA,NA,NA,fed,NA,Elliott's hybrid methodology,"Data for the 1000-min survival of 1+ parr from River Leven. The geographical coordinates were not taken because too approximate (""River Leven in South Cumbria""). No ramping rates were assigned because the temperature remained constant for 1000 min. This measure was considered analogous to LT50 estimations. n_replicates_per_temp and n_animals_per_replicates unclear, so it may affect the sample sizes.",28.7488152,1.56842683,5,29.5450237,1.65320666,5,sd,Data digitised from figure.,no,5,4,29.16351627625,29.758578135,1.32015873625,1.3627534779166666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.56842683,1.65320666,0.15924170000000046,0.010400485202614067,9.805578024380369,yes
PP,152,32,11,28,30,73,104,"Same cohort ID because it seems like the survival of the same animals was measured at different time points. Two populations (""River Leven"" and ""River Lune"") were used in this study. Treatments were re-used in stepwise comparisons.",Fig1,NA,003_Elliott_1991_Fig1-1000min,published,NA,peer-reviewed,Elliott_1991,"Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar",1991,Freshwater Biology,NA,https://doi.org/10.1111/j.1365-2427.1991.tb00473.x,"Elliott, J. M. ""Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar."" Freshwater Biology 25, no. 1 (1991): 61-70.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,salar,Salmo salar,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,NA,NA,100,11,NA,unknown,NA,NA,LT50,death,25,27,0.15,constant,14,NA,16.66666667,8,5,1,NA,NA,NA,NA,NA,NA,fed,NA,Elliott's hybrid methodology,"Data for the 1000-min survival of 1+ parr from River Leven. The geographical coordinates were not taken because too approximate (""River Leven in South Cumbria""). No ramping rates were assigned because the temperature remained constant for 1000 min. This measure was considered analogous to LT50 estimations. n_replicates_per_temp and n_animals_per_replicates unclear, so it may affect the sample sizes.",29.5450237,1.65320666,5,29.5260664,1.56842683,5,sd,Data digitised from figure.,no,5,4,29.16351627625,29.758578135,1.32015873625,1.3627534779166666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.65320666,1.56842683,-0.009478650000000144,0.0650030325163379,3.922231209752148,yes
PP,153,32,11,29,31,74,105,"Same cohort ID because it seems like the survival of the same animals was measured at different time points. Two populations (""River Leven"" and ""River Lune"") were used in this study. Treatments were re-used in stepwise comparisons.",Fig1,NA,003_Elliott_1991_Fig1-1000min,published,NA,peer-reviewed,Elliott_1991,"Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar",1991,Freshwater Biology,NA,https://doi.org/10.1111/j.1365-2427.1991.tb00473.x,"Elliott, J. M. ""Tolerance and resistance to thermal stress in juvenile Atlantic salmon, Salmo salar."" Freshwater Biology 25, no. 1 (1991): 61-70.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,salar,Salmo salar,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,hatchery,NA,NA,NA,NA,NA,60,1.9,NA,unknown,NA,NA,LT50,death,5,10,0.15,constant,14,NA,16.66666667,8,3,1,NA,NA,NA,NA,NA,NA,fed,NA,Elliott's hybrid methodology,"Data for the 1000-min survival of slow-growing 1+ parr from River Lune. The geographical coordinates were not taken because too approximate (""River Lune in North Lancashire""). No ramping rates were assigned because the temperature remained constant for 1000 min. This measure was considered analogous to LT50 estimations. n_replicates_per_temp and n_animals_per_replicates unclear, so it may affect the sample sizes.",27.2701422,1.11639294,3,27.1563981,1.18206311,3,sd,Data digitised from figure.,no,5,4,29.16351627625,29.758578135,1.32015873625,1.3627534779166666,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,1.11639294,1.18206311,-0.022748819999999625,0.008826396545775153,10.644083734755403,yes
